county_name,coverage_estimate,location_count,population,>=18 Years,Non-Medical Setting,location_per_1000
Pickett,41.699999999999996,11.0,5042.0,41.5,42.2,2.18167393891313
Pierce,42.082857142857144,662.0,198460.4,41.82,42.739999999999995,3.335678049626021
Pike,40.70428571428572,282.0,29151.0,39.922,42.660000000000004,9.673767623752187
Pima,46.08571428571429,870.0,1042393.0,41.7,57.05,0.8346180375347877
Pinal,40.114285714285714,362.0,433338.0,34.0,55.4,0.835375619031795
Pine,39.6,6.0,29090.0,39.86,38.95,0.2062564455139223
Pinellas,40.64,838.0,959918.0,39.775,44.1,0.8729912346679612
Piscataquis,43.628571428571426,27.0,16936.0,43.38,44.25,1.5942371280113368
Pitkin,49.028571428571425,9.0,17325.0,47.6,52.599999999999994,0.5194805194805194
Pitt,45.699999999999996,154.0,171196.0,44.94,47.599999999999994,0.8995537278908387
Pittsburg,40.614285714285714,24.0,43758.0,42.019999999999996,37.1,0.5484711367064308
Pittsylvania,43.6,97.0,60541.0,42.559999999999995,46.2,1.6022199831519137
Placer,42.771428571428565,309.0,406608.0,43.78,40.25,0.7599456970841695
Platte,44.72380952380953,154.0,49956.666666666664,43.626666666666665,47.46666666666667,3.0826716487622607
Pleasants,42.51428571428572,5.0,7622.0,42.08,43.6,0.6559958016268697
Plumas,43.871428571428574,6.0,19650.0,45.62,39.5,0.3053435114503817
Plymouth,47.23571428571428,134.0,277584.5,47.480000000000004,46.625,0.48273588763061337
Pocahontas,44.607142857142854,16.0,7500.5,44.489999999999995,44.9,2.1331911205919605
Poinsett,41.728571428571435,6.0,22997.0,40.1,45.8,0.2609035961212332
Polk,42.18780487804878,1036.0,131718.25,41.44237288135593,44.1,7.865273035437383
Pontotoc,41.0,105.0,34659.0,41.08,40.8,3.029516142993162
Pope,43.72380952380953,61.0,26195.333333333332,43.333333333333336,44.699999999999996,2.3286590486855165
Portage,44.15,279.0,115749.0,42.21,49.0,2.410387994712697
Porter,41.4,220.0,173355.0,38.94,47.55,1.2690721352138674
Posey,44.94285714285714,39.0,25226.0,43.8,47.8,1.5460239435503054
Pottawatomie,42.6,50.0,49108.0,43.97,39.175,1.0181640465911868
Pottawattamie,46.51428571428572,57.0,93543.0,46.7,46.05,0.6093454347198615
Potter,42.45238095238095,173.0,45627.333333333336,42.45333333333333,42.449999999999996,3.7915869142765297
Powell,38.92857142857143,26.0,10043.5,38.64,39.65,2.5887389854134515
Poweshiek,47.01428571428572,12.0,18608.0,47.04,46.95,0.6448839208942391
Powhatan,48.357142857142854,144.0,30503.0,46.260000000000005,53.599999999999994,4.720847129790513
Prairie,42.58571428571429,23.0,4750.0,42.58,42.6,4.842105263157895
Pratt,44.771428571428565,9.0,9175.0,43.58,47.75,0.9809264305177111
Preble,42.81428571428571,59.0,40929.0,39.92,50.05,1.4415206821569058
Prentiss,38.371428571428574,13.0,24945.0,38.88,37.099999999999994,0.5211465223491681
Preston,43.68571428571429,18.0,34206.0,42.879999999999995,45.7,0.5262234695667427
Price,43.08571428571429,6.0,14066.0,44.42,39.75,0.4265605004976539
Providence,50.885714285714286,149.0,657984.0,47.78,58.65,0.22644927536231885
Prowers,40.5,19.0,11968.0,39.2,43.75,1.5875668449197862
Pueblo,43.385714285714286,124.0,168135.0,43.54,43.0,0.7375026020757129
Pulaski,42.12978723404255,432.0,82656.57142857143,40.938235294117646,45.24615384615385,5.226444704076765
Putnam,42.781967213114754,454.0,45880.444444444445,41.336363636363636,46.523529411764706,9.895283393554262
Queens,39.228571428571435,817.0,2360826.0,40.3,36.55,0.3460653178167302
Quitman,34.80714285714286,21.0,4146.5,35.730000000000004,32.5,5.064512239237912
Rabun,42.08571428571429,39.0,16915.0,41.339999999999996,43.95,2.3056458764410284
Racine,43.785714285714285,114.0,197068.0,40.660000000000004,51.6,0.5784805244890089
Raleigh,41.81428571428571,83.0,74303.0,41.68,42.150000000000006,1.117047763885711
Ralls,41.542857142857144,18.0,10356.0,42.28,39.7,1.7381228273464657
Ramsey,46.278571428571425,358.0,279407.5,48.980000000000004,39.525,1.2812827143151133
Randall,41.18571428571429,194.0,141489.0,36.32,53.35,1.3711313246966195
Randolph,40.60178571428571,300.0,37402.75,39.7125,42.825,8.020800609580846
Rankin,43.228571428571435,98.0,157185.0,40.839999999999996,49.2,0.6234691605433089
Rappahannock,48.01428571428572,32.0,7422.0,47.160000000000004,50.15,4.311506332524925
Ravalli,42.371428571428574,16.0,44876.0,40.519999999999996,47.0,0.3565380158659417
Rawlins,41.94285714285714,9.0,2544.0,43.54,37.95,3.5377358490566038
Ray,40.728571428571435,31.0,23122.0,39.54,43.7,1.3407144710665166
Redwood,41.771428571428565,24.0,15428.0,43.36,37.8,1.55561317085818
Reeves,32.471428571428575,17.0,14022.0,28.72,41.849999999999994,1.2123805448580802
Reno,39.957142857142856,23.0,61881.0,40.92,37.55,0.37168112991063496
Rensselaer,45.48571428571428,187.0,160943.0,44.68,47.5,1.1619020398526185
Renville,42.478571428571435,24.0,8494.5,43.83,39.1,2.8253575843192653
Republic,42.642857142857146,6.0,4686.0,45.239999999999995,36.15,1.2804097311139564
Reynolds,40.214285714285715,6.0,6102.0,40.160000000000004,40.349999999999994,0.9832841691248771
Rhea,37.699999999999996,13.0,33031.0,36.12,41.65,0.39356967697011896
Rice,42.33571428571429,48.0,38296.5,42.29,42.45,1.253378246053817
Richland,41.57619047619047,241.5,88869.0,40.943333333333335,43.15833333333334,2.7174830368294907
Richmond,39.878571428571426,413.5,195673.2,39.205,41.5625,2.11321734402054
Riley,42.07142857142857,34.0,72105.0,42.1,42.0,0.4715345676444075
Ringgold,45.857142857142854,3.0,4690.0,47.519999999999996,41.7,0.6396588486140725
Ripley,38.90714285714286,51.0,19914.5,38.28,40.475,2.5609480529262596
Ritchie,41.714285714285715,10.0,8507.0,41.019999999999996,43.45,1.1755025273304338
Riverside,36.24285714285715,1437.0,2429487.0,36.260000000000005,36.2,0.5914828933021662
Roane,43.107142857142854,125.0,33902.0,42.36,44.975,3.6870981063064128
Roanoke,50.31428571428571,177.0,97933.0,50.379999999999995,50.15,1.807358091756609
Roberts,42.483333333333334,35.0,5503.0,43.44444444444444,39.6,6.360167181537343
Robertson,40.4,78.0,30805.333333333332,38.519999999999996,45.1,2.5320290858725762
Robeson,36.699999999999996,69.0,117573.0,36.94,36.1,0.5868694343088975
Rock,43.147619047619045,118.5,79651.75,45.42666666666666,37.449999999999996,1.4877262583684603
Rockbridge,48.92857142857143,23.0,22673.0,49.14,48.400000000000006,1.014422440788603
Rockcastle,40.5,16.0,16171.0,40.12,41.45,0.989425514810463
Rockdale,36.857142857142854,266.0,93641.0,35.279999999999994,40.8,2.8406360461763547
Rockingham,47.2047619047619,469.0,163427.66666666666,45.526666666666664,51.4,2.8697711321828416
Rockland,41.300000000000004,147.0,337326.0,40.86,42.400000000000006,0.43578022447128295
Rockwall,44.74285714285714,245.0,110631.0,40.239999999999995,56.0,2.214569153311459
Rogers,43.614285714285714,84.0,95870.0,41.660000000000004,48.5,0.876186502555544
Rolette,34.22857142857143,3.0,12292.0,40.7,18.049999999999997,0.24406117800195248
Roosevelt,34.521428571428565,6.0,14970.5,34.53,34.5,0.4007882168264253
Roscommon,46.67142857142857,39.0,23556.0,47.019999999999996,45.8,1.6556291390728477
Ross,40.971428571428575,90.0,76957.0,39.2,45.4,1.169484257442468
Routt,45.042857142857144,25.0,24944.0,43.54,48.8,1.002245028864657
Rowan,41.292857142857144,205.0,85809.0,41.25,41.4,2.389026792061439
Runnels,40.05714285714286,6.0,9858.0,37.28,47.0,0.6086427267194157
Rush,41.300000000000004,55.0,9827.5,42.06,39.4,5.596540320529127
Rusk,40.75,62.0,33467.0,39.29,44.4,1.8525711895299848
Russell,40.267857142857146,99.0,27333.75,39.55,42.0625,3.6218960076828095
Rutherford,41.99285714285714,360.0,204203.5,40.15,46.6,1.7629472560460522
Rutland,46.957142857142856,38.0,60585.0,47.14,46.5,0.6272179582404886
Sabine,42.25714285714286,11.0,16094.5,39.720000000000006,48.599999999999994,0.6834632949144117
Sac,48.471428571428575,14.0,9778.0,49.440000000000005,46.05,1.4317856412354264
Sacramento,38.42857142857143,763.0,1579211.0,41.58,30.55,0.4831526629437105
Sagadahoc,50.01428571428572,44.0,36868.0,50.3,49.3,1.1934468916133232
Saginaw,41.24285714285714,192.0,189821.0,39.739999999999995,45.0,1.0114792357010025
Saguache,41.628571428571426,9.0,6454.0,42.019999999999996,40.650000000000006,1.3944840409048653
Salem,43.23333333333333,64.0,45106.0,42.65,44.4,1.4188799716224008
Saline,42.81142857142857,143.0,47860.8,42.956,42.45,2.987831377661886
Saluda,40.32857142857143,32.0,18952.0,38.62,44.599999999999994,1.6884761502743773
Sampson,42.84285714285714,69.0,59317.0,43.56,41.05,1.1632415664986429
Sanborn,43.371428571428574,6.0,2373.0,45.62,37.75,2.5284450063211126
Sandoval,46.971428571428575,81.0,149460.0,42.58,57.95,0.541951023685267
Sandusky,41.32857142857143,62.0,58885.0,38.339999999999996,48.8,1.0528997197928165
Sangamon,46.82857142857143,144.0,196122.0,46.22,48.35,0.7342368525713586
Sanilac,40.785714285714285,17.0,40759.0,40.239999999999995,42.15,0.4170857970018892
Sanpete,33.357142857142854,6.0,28816.0,32.36,35.85,0.2082176568573015
Sarasota,44.62,428.0,439392.0,42.375,53.6,0.9740732648751002
Saratoga,48.142857142857146,291.0,236328.0,47.7,49.25,1.2313394942622118
Sarpy,52.44285714285714,107.0,191272.0,50.64,56.95,0.5594127734325985
Sauk,42.5,32.0,65664.0,41.660000000000004,44.599999999999994,0.4873294346978557
Saunders,48.642857142857146,17.0,22374.0,47.660000000000004,51.1,0.7598104943237687
Sawyer,43.55714285714286,17.0,18057.0,44.86,40.3,0.9414631444869026
Schenectady,45.05714285714286,223.0,159447.0,44.82,45.65,1.3985838554504004
Schoharie,42.58571428571429,30.0,29970.0,43.14,41.2,1.001001001001001
Schuyler,43.6,25.0,9600.0,41.75333333333333,48.21666666666667,2.6041666666666665
Schuylkill,42.08571428571429,81.0,143201.0,42.8,40.3,0.5656385081109768
Scioto,41.31428571428571,88.0,73716.0,38.96,47.2,1.1937706875033915
Scotland,39.55714285714286,17.0,19471.0,39.6,39.45,0.8730933182681937
Scott,41.88181818181818,449.0,48790.90909090909,40.95090909090909,44.20909090909091,9.202534004099126
Screven,37.18571428571429,5.0,14026.0,35.2,42.15,0.35648082133181236
Scurry,37.800000000000004,24.0,16883.0,33.82000000000001,47.75,1.4215483030267133
Sebastian,42.84285714285714,72.0,128184.0,40.839999999999996,47.85,0.5616925669350309
Sedgwick,43.392857142857146,275.0,262545.5,41.92,47.075,1.0474374917871379
Seminole,38.473684210526315,432.0,168010.0,37.42857142857143,41.4,2.571275519314326
Seneca,42.06428571428571,89.0,44356.5,40.83,45.15,2.0064703031122835
Sequatchie,40.357142857142854,65.0,16065.0,38.17999999999999,45.8,4.046062869592282
Sequoyah,37.800000000000004,6.0,39538.0,38.88,35.1,0.15175274419545753
Sevier,38.695238095238096,125.0,45345.0,38.080000000000005,40.233333333333334,2.7566435108611755
Seward,37.199999999999996,20.0,19793.0,37.019999999999996,37.65,1.010458242813116
Shackelford,43.48571428571428,35.0,3134.0,40.58,50.75,11.167836630504148
Shannon,39.142857142857146,17.0,7132.0,39.28,38.8,2.3836231071228267
Sharp,40.92857142857143,6.0,17422.0,41.58,39.3,0.3443921478590288
Shasta,38.94285714285714,170.0,181852.0,39.42,37.75,0.9348261223412445
Shawano,41.84285714285714,33.0,40848.0,42.760000000000005,39.55,0.8078730904817861
Shawnee,48.0,111.0,178625.0,49.260000000000005,44.85,0.6214135759272218
Sheboygan,45.48571428571428,65.0,117741.0,44.32,48.4,0.5520591807441757
Shelby,43.180952380952384,1157.0,150503.44444444444,41.577777777777776,47.18888888888889,7.68753169916377
Shenandoah,45.542857142857144,34.0,44337.0,43.58,50.45,0.7668538692288607
Sherburne,40.68571428571429,40.0,97820.0,40.339999999999996,41.55,0.40891433244735226
Sheridan,42.27142857142857,50.0,8753.2,43.128,40.13,5.712196682356167
Sherman,42.07142857142857,6.0,3306.0,41.22,44.2,1.8148820326678765
Shiawassee,45.642857142857146,77.0,68124.0,44.839999999999996,47.65,1.1302918207973696
Shoshone,37.51428571428572,6.0,13399.0,34.92,44.0,0.44779461153817446
Sibley,42.971428571428575,2.0,14950.0,42.86,43.25,0.13377926421404682
Sierra,44.57857142857143,6.0,7211.0,44.28,45.325,0.8320621273055056
Simpson,40.65714285714286,66.0,22731.5,39.33,43.975,2.9034599564481005
Sioux,38.22857142857143,54.0,13624.333333333334,40.46,32.65,3.963496684853082
Siskiyou,40.91428571428571,25.0,44049.0,42.260000000000005,37.55,0.5675497741151899
Skagit,47.01428571428572,119.0,129480.0,44.14,54.2,0.919060858819895
Skamania,44.01428571428572,16.0,12118.0,43.2,46.05,1.3203498927215713
Smith,41.260714285714286,251.0,68143.0,40.875,42.225,3.683430433059889
Smyth,44.67142857142857,24.0,29799.0,44.739999999999995,44.5,0.8053961542333635
Snohomish,47.1,729.0,828337.0,45.4,51.35,0.8800765871861332
Snyder,43.48571428571428,39.0,39797.0,43.88,42.5,0.9799733648264944
Socorro,38.228571428571435,6.0,16453.0,36.760000000000005,41.9,0.364675135233696
Solano,38.41428571428571,321.0,450995.0,41.480000000000004,30.75,0.7117595538753201
Somerset,42.63703703703704,225.0,123527.0,43.07368421052632,41.6,1.8214641333473653
Somervell,42.6,57.0,9337.0,38.739999999999995,52.25,6.104744564635322
Sonoma,40.9,340.0,488436.0,44.1,32.9,0.6960993866135994
Southampton,44.24285714285714,29.0,18003.0,44.339999999999996,44.0,1.6108426373382214
Spalding,34.68571428571429,49.0,67415.0,33.22,38.349999999999994,0.726841207446414
Spartanburg,43.57142857142857,276.0,330119.0,38.9,55.25,0.8360621472862816
Spencer,44.57142857142857,29.0,19742.0,43.28,47.8,1.4689494478776213
Spokane,46.94285714285714,352.0,538711.0,43.5,55.55,0.6534115694686019
Spotsylvania,46.25714285714286,212.0,141097.0,43.58,52.95,1.5025124559700065
Stafford,44.05714285714286,134.0,80830.0,43.339999999999996,45.85,1.657800321662749
Stanislaus,36.2,308.0,552063.0,37.72,32.4,0.5579073402854384
Stanly,45.68571428571429,50.0,62723.0,44.7,48.150000000000006,0.7971557482901009
Stanton,40.707142857142856,24.0,3944.0,41.730000000000004,38.15,6.085192697768763
Stark,41.54210526315789,272.0,137527.66666666666,41.542857142857144,41.54,1.9777838640952246
Starke,40.44285714285714,60.0,23308.0,37.58,47.599999999999994,2.574223442594817
Starr,30.114285714285717,13.0,65716.0,27.52,36.6,0.19782092641061538
Stearns,42.114285714285714,67.0,158622.0,42.8,40.400000000000006,0.42238781505718
Steele,45.050000000000004,41.0,19585.0,46.36,41.775,2.0934388562675514
Stephens,40.147619047619045,71.0,26377.333333333332,38.26,44.86666666666667,2.691704999241773
Stephenson,45.0,30.0,44482.0,44.04,47.400000000000006,0.6744301065599568
Steuben,44.06428571428571,114.0,64045.5,42.230000000000004,48.65,1.7799845422395015
Stevens,38.60476190476191,17.0,20577.0,37.593333333333334,41.13333333333333,0.8261651358312679
Stillwater,42.55714285714286,13.0,8978.0,42.8,41.95,1.4479839607930496
Stoddard,39.785714285714285,29.0,28656.0,39.3,41.0,1.012004466778336
Stokes,46.48571428571428,65.0,44696.0,45.22,49.650000000000006,1.4542688383747988
Stone,41.26190476190476,85.0,20689.0,40.93333333333333,42.083333333333336,4.108463434675432
Storey,45.55714285714286,65.0,4095.0,43.08,51.75,15.873015873015872
Story,48.800000000000004,43.0,98573.0,48.54,49.45,0.43622492974749677
Strafford,47.25714285714286,141.0,130965.0,45.14,52.55,1.0766235253693734
Stutsman,43.84285714285714,4.0,21609.0,45.62,39.4,0.18510805682817344
Suffolk,43.842857142857135,687.0,801595.0,43.76000000000001,44.04999999999999,0.8570412739600421
Sullivan,42.035714285714285,381.0,52242.833333333336,41.830000000000005,42.550000000000004,7.292866326162758
Sully,46.34285714285714,11.0,1318.0,48.46,41.05,8.345978755690439
Summers,42.51428571428572,8.0,11985.0,43.82,39.25,0.6675010429703797
Summit,45.63809523809524,601.0,204280.0,44.05333333333332,49.6,2.9420403367926378
Sumner,41.43571428571429,142.0,109681.0,39.730000000000004,45.7,1.2946636153937328
Sumter,39.75,233.0,69651.25,39.705263157894734,39.871428571428574,3.345237881588629
Sunflower,30.485714285714288,14.0,25867.0,32.36,25.8,0.5412301387868713
Surry,44.69285714285714,62.0,38987.5,45.480000000000004,42.725,1.5902532863097147
Susquehanna,45.300000000000004,24.0,38540.0,44.46,47.4,0.6227296315516347
Sussex,43.82500000000001,326.0,132114.0,42.85,46.1,2.467565890064641
Sutter,36.714285714285715,66.0,99101.0,37.7,34.25,0.6659872251541358
Suwannee,31.82,25.0,43881.0,30.55,36.9,0.5697226590095941
Swain,45.028571428571425,10.0,14130.0,45.4,44.1,0.7077140835102619
Sweetwater,38.42857142857143,29.0,42079.0,34.04,49.4,0.6891798759476223
Switzerland,40.528571428571425,28.0,9896.0,39.06,44.2,2.8294260307194823
Talbot,44.5,60.0,21728.0,44.44,44.65,2.7614138438880707
Talladega,39.471428571428575,75.0,81105.0,37.8,43.65,0.9247272054743851
Tallahatchie,33.114285714285714,18.0,12621.0,32.68,34.2,1.4261944378416924
Tallapoosa,41.2,34.0,41251.0,41.14,41.35,0.8242224430922886
Tama,45.785714285714285,17.0,17017.0,47.82,40.7,0.999000999000999
Taney,42.01428571428572,61.0,56202.0,40.78,45.1,1.0853706273798085
Taos,42.285714285714285,25.0,34475.0,41.58,44.05,0.7251631617113851
Tarrant,42.228571428571435,1789.0,2113854.0,37.94,52.95,0.8463214583410208
Tate,38.357142857142854,24.0,28094.0,37.160000000000004,41.349999999999994,0.8542749341496405
Tattnall,33.5,17.0,24309.0,31.78,37.8,0.6993294664527541
Taylor,39.86595744680851,252.0,34400.28571428572,38.84117647058823,42.54615384615385,7.325520552154882
Tazewell,44.621428571428574,140.0,85834.0,44.14,45.825,1.631055292774425
Tehama,35.542857142857144,71.0,65484.0,36.760000000000005,32.5,1.0842343167796713
Telfair,31.714285714285715,5.0,12619.0,30.660000000000004,34.35,0.3962279102940011
Teller,47.857142857142854,65.0,24758.0,45.260000000000005,54.349999999999994,2.625414007593505
Terrell,37.90714285714286,6.0,4933.0,37.5,38.925,1.2162983985404419
Terry,33.75714285714286,11.0,11816.0,31.160000000000004,40.25,0.9309410968178741
Teton,39.58571428571428,14.0,13799.0,38.99333333333333,41.06666666666667,1.0145662729183273
Texas,36.6,40.0,22986.0,35.15,40.225,1.7401896806751935
Thomas,40.25238095238095,34.0,18054.666666666668,41.14,38.03333333333333,1.883169632966546
Thurston,43.142857142857146,228.0,150494.0,44.769999999999996,39.075,1.5150105652052575
Tift,38.871428571428574,32.0,41247.0,37.940000000000005,41.2,0.7758139985938372
Tillamook,43.228571428571435,14.0,27345.0,41.8,46.8,0.5119765953556409
Tillman,39.9,5.0,7013.0,39.96,39.75,0.7129616426636247
Tioga,43.40714285714286,71.0,44765.0,43.019999999999996,44.375,1.5860605383670279
Tippah,39.028571428571425,26.0,21769.0,38.38,40.65,1.1943589508015986
Tippecanoe,45.48571428571428,139.0,186955.0,42.760000000000005,52.3,0.7434944237918215
Tipton,41.607142857142854,69.0,38222.0,39.22,47.575,1.8052430537386845
Tishomingo,39.75714285714286,12.0,18837.0,40.18,38.7,0.6370441153049848
Titus,35.871428571428574,25.0,31301.0,32.78,43.6,0.7986965272674994
Todd,36.98571428571429,52.0,15637.0,38.54,33.1,3.3254460574278957
Tolland,49.15,41.0,,47.5,52.45,
Tompkins,48.17142857142857,76.0,102555.0,45.06,55.95,0.7410657695870508
Tooele,37.471428571428575,22.0,74032.0,38.06,36.0,0.2971687918737843
Toole,36.24285714285715,15.0,5018.0,37.620000000000005,32.8,2.989238740534077
Toombs,35.871428571428574,13.0,26946.0,33.279999999999994,42.35,0.48244637422994135
Torrance,39.24285714285714,14.0,15203.0,36.12,47.05,0.920870880747221
Towner,39.55714285714286,3.0,2152.0,44.660000000000004,26.799999999999997,1.3940520446096654
Towns,45.67142857142857,39.0,12546.0,45.14,47.0,3.1085604973696794
Transylvania,53.542857142857144,23.0,33131.0,52.1,57.15,0.6942138782409224
Travis,44.371428571428574,1185.0,1289054.0,41.0,52.8,0.9192787889413477
Treutlen,34.77142857142857,13.0,6411.0,33.46,38.05,2.0277647792856026
Trigg,44.028571428571425,13.0,14154.0,43.94,44.25,0.9184682775187226
Troup,37.142857142857146,52.0,69527.0,34.760000000000005,43.099999999999994,0.7479108835416457
Trousdale,37.457142857142856,35.0,11596.0,34.44,45.0,3.018282166264229
Trumbull,41.44285714285714,184.0,201749.0,39.160000000000004,47.15,0.9120243470847439
Tucker,46.857142857142854,5.0,6747.0,47.54,45.15,0.7410701052319549
Tulare,33.114285714285714,311.0,473446.0,33.260000000000005,32.75,0.6568858961740093
Tulsa,45.24285714285714,503.0,668923.0,43.660000000000004,49.2,0.7519550082744949
Tuolumne,41.857142857142854,30.0,54993.0,43.44,37.900000000000006,0.5455239757787355
Turner,40.635714285714286,5.0,8790.5,40.86,40.075,0.5687958591661453
Tuscaloosa,41.114285714285714,168.0,231558.0,39.720000000000006,44.599999999999994,0.7255201720519265
Tuscarawas,39.51428571428572,35.0,92840.0,37.480000000000004,44.599999999999994,0.3769926755708746
Tuscola,42.31428571428571,73.0,53218.0,40.94,45.75,1.3717163365778495
Twiggs,37.55714285714286,13.0,7955.0,36.38,40.5,1.6341923318667504
Tyler,43.1,17.0,14149.0,41.339999999999996,47.5,1.2014983391052372
Uinta,36.957142857142856,10.0,20546.0,32.4,48.35,0.4867127421395892
Uintah,33.385714285714286,20.0,35951.0,32.42,35.8,0.5563127590331285
Ulster,41.55714285714286,174.0,182153.0,41.339999999999996,42.099999999999994,0.9552409238387509
Umatilla,39.271428571428565,60.0,79904.0,36.4,46.45,0.7509010812975572
Unicoi,40.785714285714285,123.0,17845.0,38.739999999999995,45.900000000000006,6.892687027178481
Union,42.21551724137931,484.5,66138.77777777778,40.86506024096386,45.61212121212122,7.325505796733803
Upshur,41.778571428571425,104.0,32568.0,39.13,48.4,3.1933185949398184
Upson,39.5,28.0,27638.0,36.86,46.1,1.01309790867646
Utah,39.67142857142857,231.0,666021.0,37.839999999999996,44.25,0.34683591057939617
Uvalde,36.214285714285715,18.0,24833.0,33.14,43.9,0.7248419441871703
Valencia,42.55714285714286,63.0,76613.0,38.92,51.650000000000006,0.8223147507603148
Valley,42.25238095238095,20.0,7811.666666666667,40.74,46.03333333333333,2.5602730957968847
Vance,41.300000000000004,65.0,42492.0,41.839999999999996,39.95,1.5296997081803634
Vanderburgh,44.857142857142854,185.0,179900.0,44.3,46.25,1.0283490828237911
Venango,47.357142857142854,56.0,50475.0,47.54,46.9,1.109460128776622
Ventura,40.042857142857144,633.0,842009.0,41.2,37.15,0.7517734371010286
Vermilion,39.98571428571428,57.5,65657.5,38.519999999999996,43.650000000000006,0.8757567680767621
Vermillion,41.957142857142856,20.0,15488.0,40.58,45.400000000000006,1.2913223140495869
Vernon,41.378571428571426,23.0,33013.333333333336,41.7,40.575,0.6966882067851373
Victoria,39.128571428571426,78.0,91209.0,35.12,49.150000000000006,0.855178765253429
Vigo,40.871428571428574,99.0,106355.0,39.44,44.45,0.9308448121856048
Vilas,46.94285714285714,16.0,23146.0,47.7,45.05,0.6912641493130564
Vinton,38.957142857142856,16.0,12790.0,38.26,40.7,1.2509773260359656
Volusia,36.480000000000004,415.0,558520.0,35.025,42.3,0.7430351643629592
Wabash,43.364285714285714,88.0,21176.5,41.86,47.125,4.155549783958634
Wabasha,45.714285714285715,3.0,21460.0,46.78,43.05,0.13979496738117428
Wabaunsee,45.871428571428574,34.0,6922.0,46.64,43.95,4.911875180583647
Wadena,41.028571428571425,17.0,14108.0,41.839999999999996,39.0,1.2049900765523107
Wagoner,42.94285714285714,67.0,82269.0,41.56,46.4,0.814401536423197
Wahkiakum,45.82857142857143,50.0,4476.0,44.88,48.2,11.170688114387847
Wake,51.25714285714286,943.0,1132103.0,49.54,55.55,0.832963078447809
Wakulla,33.9,25.0,33732.0,32.6,39.1,0.7411360132811574
Waldo,43.357142857142854,29.0,39772.0,44.5,40.5,0.7291561902846224
Walker,37.857142857142854,200.0,70075.0,35.36,44.1,2.8540849090260436
Waller,36.67142857142857,150.0,57463.0,32.339999999999996,47.5,2.6103753719784906
Wallowa,45.699999999999996,11.0,7439.0,45.160000000000004,47.05,1.4786933727651566
Walton,40.275,262.0,87185.0,37.25555555555556,49.333333333333336,3.0051040890061365
Walworth,43.107142857142854,73.0,55222.0,45.160000000000004,37.974999999999994,1.321936909202854
Wapello,43.55714285714286,24.0,35292.0,43.64,43.35,0.6800408024481469
Ward,37.49285714285714,7.0,40439.5,36.94,38.875,0.17309808479333325
Ware,34.27142857142857,32.0,35917.0,34.44,33.85,0.8909430074894896
Warren,43.24432989690722,912.0,61169.07142857143,42.405797101449274,45.31071428571429,14.909495578414395
Warrick,45.371428571428574,38.0,64065.0,45.739999999999995,44.45,0.5931475844845079
Wasatch,42.228571428571435,52.0,35009.0,40.739999999999995,45.95,1.4853323431117713
Wasco,40.15714285714286,24.0,26639.0,38.660000000000004,43.9,0.9009347197717632
Waseca,43.84285714285714,6.0,18953.0,43.5,44.7,0.31657257426264973
Washburn,45.214285714285715,25.0,16685.0,46.42,42.2,1.4983518130056939
Washington,43.284134615384616,1099.5,87770.6129032258,42.493959731543626,45.279661016949156,12.526971883086743
Washoe,45.27142857142858,264.0,486674.0,41.02,55.900000000000006,0.5424575794063377
Washtenaw,51.55714285714286,376.0,370231.0,53.67999999999999,46.25,1.0155821635681508
Watauga,46.98571428571428,43.0,54540.0,44.82000000000001,52.4,0.7884121745507884
Waukesha,49.714285714285715,377.0,407290.0,48.8,52.0,0.925630386211299
Waupaca,42.98571428571428,21.0,51822.0,41.92,45.650000000000006,0.4052332985990506
Waushara,42.1,11.0,24672.0,42.12,42.05,0.44584954604409854
Wayne,42.20982142857143,1814.0,149735.0,41.417500000000004,44.190625,12.114736033659465
Weakley,40.05714285714286,54.0,32946.0,36.339999999999996,49.349999999999994,1.6390457111637224
Webb,32.95714285714286,125.0,267282.0,30.1,40.1,0.46767084951474475
Weber,41.82857142857143,94.0,262960.0,40.660000000000004,44.75,0.35746881655004564
Webster,40.844897959183676,49.5,18753.875,40.871428571428574,40.778571428571425,2.639454512734035
Weld,41.17142857142857,254.0,331466.0,40.08,43.900000000000006,0.7662927721093566
Wells,42.292857142857144,51.0,16078.5,42.95,40.65,3.1719376807538016
Westchester,44.42857142857143,660.0,997904.0,45.2,42.5,0.6613862656127242
Westmoreland,45.76428571428572,334.0,186447.0,46.089999999999996,44.95,1.791393800919296
Wetzel,44.714285714285715,11.0,14431.0,43.32000000000001,48.2,0.7622479384658027
Wexford,44.957142857142856,28.0,33766.0,44.18,46.9,0.8292365100989161
Wharton,37.65714285714286,38.0,41614.0,34.82,44.75,0.9131542269428558
Whatcom,49.42857142857143,159.0,226523.0,44.56,61.6,0.701915478781404
White,41.55142857142857,183.0,30027.333333333332,39.964,45.52,6.094447281365866
Whiteside,45.271428571428565,29.0,55569.0,42.980000000000004,51.0,0.5218737065630117
Whitfield,37.285714285714285,87.0,103033.0,34.1,45.25,0.8443896615647415
Whitley,42.31428571428571,132.0,35453.5,41.269999999999996,44.925,3.7231867093516864
Whitman,43.01428571428572,60.0,47141.0,40.46,49.4,1.2727774124435205
Wichita,39.964285714285715,112.0,65857.5,39.25,41.75,1.7006415366511027
Wicomico,46.285714285714285,66.0,103815.0,43.18,54.05,0.6357462794393874
Wilbarger,37.6,17.0,12795.0,33.88,46.9,1.3286440015631107
